Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts ev6	Normalized Counts ev6	RPKM ev6	Expression ev6
1369393	1369393	1369614	1369642	+	pspD	b1307	peripheral inner membrane phage-shock protein	49	10866	37	48
1369643	1369689	1370003	1370037	+	pspE	b1308	thiosulfate:cyanide sulfurtransferase (rhodanese)	130	28918	70	91
1370128	1370216	1371895	1371908	+	ycjM	b1309	alpha amylase catalytic domain family protein	379	83956	38	49
1371909	1371909	1373201	1373201	+	ycjN	b1310	putative ABC superfamily sugar transporter periplasmic-binding protein	174	38575	22	29
	1373222	1374103		+	ycjO	b1311	inner membrane putative ABC superfamily sugar transporter permease	38	8471	7	9
	1374090	1374932		+	ycjP	b1312	inner membrane putative ABC superfamily sugar transporter permease	63	13965	12	16
	1374963	1376015		+	ycjQ	b1313	putative Zn-dependent NAD(P)-binding oxidoreductase	107	23830	17	22
	1376034	1376822		+	ycjR	b1314	putative TIM alpha/beta barrel enzyme	48	10823	10	13
	1376832	1377887		+	ycjS	b1315	putative NADH-binding oxidoreductase	102	22624	16	21
	1377884	1380151		+	ycjT	b1316	putative family 65 glycosyl hydrolase	136	30236	10	13
	1380148	1380807		+	ycjU	b1317	beta-phosphoglucomutase	32	7083	8	10
1381930	1381947	1382852	1382852	+	ompG	b1319	outer membrane porin G	157	34894	29	38
1384005	1383961	1382963	1382954	-	ycjW	b1320	LacI family putative transcriptional repressor	115	25605	19	25
1383815	1384117	1385514		+	ycjX	b1321	DUF463 family protein, putative P-loop NTPase	215	47600	26	34
	1385511	1386572		+	ycjF	b1322	UPF0283 family inner membrane protein	91	20284	14	19
1386718	1386720	1388261	1388261	+	tyrR	b1323	aromatic amino acid biosynthesis and transport regulon transcriptional regulator; autorepressor; ATPase; phosphatase	440	97334	48	63
1388922	1388811	1388305	1388305	-	tpx	b1324	lipid hydroperoxide peroxidase	298	65962	99	130
1388872	1388930	1389895	1389895	+	ycjG	b1325	L-Ala-D/L-Glu epimerase	356	78763	62	81
1390598	1390598	1389870	1389870	-	mpaA	b1326	murein peptide amidase A	101	22384	23	30
1392044	1391853	1390933	1390656	-	ycjY	b1327	S9 homolog non-peptidase family protein	185	40918	34	44
1391991	1391991	1392890	1392948	+	pgrR	b1328	murein peptide degradation regulator	328	72726	62	80
1393227	1393227	1394840	1394840	+	mppA	b1329	murein tripeptide (L-ala-gamma-D-glutamyl-meso-DAP) transporter subunit	369	81696	38	50
1396213	1395922	1394891	1394891	-	ynaI	b1330	mechanosensitive channel protein, very small conductance	497	109954	81	106
1396051	1396076	1397092	1397224	+	insH1	b1331	IS5 transposase and trans-activator	479	106082	80	104
1397328	1397365	1397622	1397627	+	ynaJ	b1332	DUF2534 family putative inner membrane protein	354	78376	233	303
1398652	1398622	1397672	1397669	-	uspE	b1333	stress-induced protein	1208	267245	215	281
1399534	1399526	1398774	1398774	-	fnr	b1334	oxygen-sensing anaerobic growth regulon transcriptional regulator; autorepressor	984	217637	222	289
1400246	1400236	1399721	1399535	-	ogt	b1335	O-6-alkylguanine-DNA:cysteine-protein methyltransferase	164	36349	54	70
1401809	1401773	1400247	1400247	-	abgT	b1336	p-aminobenzoyl-glutamate transporter; membrane protein	176	39122	19	25
	1403255	1401810		-	abgB	b1337	p-aminobenzoyl-glutamate hydrolase, B subunit	159	35314	18	24
	1404565	1403255		-	abgA	b1338	p-aminobenzoyl-glutamate hydrolase, A subunit	48	10780	6	8
1404684	1404741	1405649	1405649	+	abgR	b1339	putative DNA-binding transcriptional regulator of abgABT operon	112	24954	21	27
1405751			1405656	-	mcaS	b4426	-	8	1977	15	20
1405909	1405979	1406542	1406542	+	smrA	b1340	DNA endonuclease	97	21644	29	38
1407912	1407795	1406563	1406563	-	ydaM	b1341	diguanylate cyclase, csgD regulator	305	67645	42	54
1407487	1408050	1409033	1409033	+	ydaN	b1342	putative Zn(II) transporter	161	35707	27	36
1407986			1407936	-	-	predicted RNA	-	108	24018	361	470
1408997			1408970	-	-	predicted RNA	antisense: ydaN	45	10056	275	359
1409129			1409250	+	fnrS	b4699	-	1635	361669	2277	2964
1409255	1409511	1410884	1410884	+	dbpA	b1343	ATP-dependent RNA helicase, specific for 23S rRNA	186	41136	22	29
1411948	1411948	1411013	1411013	-	ttcA	b1344	tRNA 2-thiocytidine biosynthesis protein	224	49636	40	53
1413235	1413235	1412000	1411949	-	intR	b1345	Rac prophage; integrase	921	203795	126	164
1413470	1413452	1413237	1413236	-	ydaQ	b1346	Rac prophage; conserved protein	182	40455	143	187
1413515			1413526	+	-	predicted RNA	-	18	4083	261	340
	1413740	1413531	1413531	-	rcbA	b1347	double-strand break reduction protein, Rac prophage	112	24966	91	118
1413960	1413927	1413733		-	ralR	b1348	Rac prophage; restriction alleviation protein	170	37719	148	193
	1414793	1413984	1413961	-	recT	b1349	Rac prophage; recombination and repair protein	219	48429	45	59
1417415	1417386	1414786		-	recE	b1350	Rac prophage; exonuclease VIII, 5' -> 3' specific dsDNA exonuclease	805	178060	52	68
1417763	1417763	1417488	1417416	-	racC	b1351	Rac prophage; uncharacterized protein	246	54579	151	197
	1418008	1417838	1417764	-	ydaE	b4526	Rac prophage; conserved protein	106	23572	105	137
1418365	1418229	1418008		-	kilR	b1352	Rac prophage; inhibitor of ftsZ, killing protein	110	24448	84	110
1418604	1418671	1419159	1419159	+	sieB	b1353	Rac prophage; phage superinfection exclusion protein	94	20916	32	42
1419321	1419311	1419156	1418797	-	ydaF	b4527	Rac prophage; uncharacterized protein	117	25925	127	166
1419570	1419456	1419322	1419322	-	ydaG	b1355	Rac prophage; uncharacterized protein	38	8422	47	62
1419617			1419744	+	-	predicted RNA	-	247	54696	328	427
1420393	1420241	1419765	1419742	-	racR	b1356	Rac prophage; putative DNA-binding transcriptional regulator	854	188905	304	396
	1420365	1420661		+	ydaS	b1357	Rac prophage; putative DNA-binding transcriptional regulator	26	5935	15	19
	1420684	1421106		+	ydaT	b1358	Rac prophage; uncharacterized protein	29	6472	11	15
1421119	1421119	1421976	1421976	+	ydaU	b1359	Rac prophage; conserved protein	226	50145	44	58
1421977	1421983	1422729	1422768	+	ydaV	b1360	Rac prophage; putative DNA replication protein	113	25013	25	33
1423400	1423400	1423585	1423707	+	rzoR	b4528	Rac prophage; putative lipoprotein	44	9927	41	53
1423708	1423782	1425239	1425288	+	trkG	b1363	Rac prophage; potassium transporter subunit	962	212835	112	145
1425377	1425377	1425640	1425640	+	ynaK	b1365	Rac prophage; conserved protein	65	14536	42	55
1426665			1426684	+	-	predicted RNA	-	30	6764	259	338
1423953			1423923	-	-	predicted RNA	antisense: trkG	50	11072	274	357
1424240			1424176	-	-	predicted RNA	antisense: trkG	131	29017	342	446
1424647			1424624	-	-	predicted RNA	antisense: trkG	38	8619	275	359
1424827			1424769	-	-	predicted RNA	antisense: trkG	172	38222	497	647
1425113			1424896	-	-	predicted RNA	antisense: trkG	432	95584	336	438
1425303			1425229	-	-	predicted RNA	antisense: trkG	106	23505	240	313
1427751			1427701	-	-	predicted RNA	-	178	39411	593	772
1428960	1429049	1432411		+	stfR	b1372	Rac prophage; putative tail fiber protein	429	95050	21	28
	1432411	1432986	1433117	+	tfaR	b1373	Rac prophage; putative tail fiber assembly protein	276	61080	81	106
1433716	1433674	1433084	1433045	-	pinR	b1374	Rac prophage; putative site-specific recombinase	219	48500	63	82
1434750	1434224	1433991	1433991	-	ynaE	b1375	cold shock protein, Rac prophage	271	59974	196	256
1435702	1435619	1435185	1435136	-	uspF	b1376	stress-induced protein, ATP-binding protein	517	114468	202	263
1436909	1436893	1435760	1435760	-	ompN	b1377	outer membrane pore protein N, non-specific	236	52276	35	46
1437121			1437229	+	micC	b4427	-	7	1655	11	15
1440806	1440784	1437260	1437212	-	pfo	b1378	pyruvate-flavodoxin oxidoreductase	945	208993	45	59
1441007	1441058	1441324	1441347	+	ydbJ	b4529	DUF333 family putative lipoprotein	114	25231	72	94
1441767	1441743	1441321	1441321	-	hslJ	b1379	heat-inducible lipoprotein involved in novobiocin resistance	98	21785	39	51
1442962	1442843	1441854	1441810	-	ldhA	b1380	fermentative D-lactate dehydrogenase, NAD-dependent	235	52028	40	52
	1443051	1445690		+	ydbH	b1381	putative membrane-anchored protein, function unknown	273	60555	17	22
	1445687	1445872	1445872	+	ynbE	b1382	lipoprotein	67	15015	62	80
1445873	1445880	1446206	1446219	+	ydbL	b1383	DUF1318 family protein	203	44910	105	137
1447432	1447283	1446378	1446378	-	feaR	b1384	transcriptional activator for tynA and feaB	146	32403	27	35
1447490	1447519	1449018	1449020	+	feaB	b1385	phenylacetaldehyde dehydrogenase	244	54097	27	36
1451550	1451349	1449076	1449050	-	tynA	b1386	tyramine oxidase, copper-requiring	295	65357	22	28
	1453642	1451597		-	paaZ	b1387	fused oxepin-CoA hydrolase/3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase	170	37620	14	18
1453914	1453927	1454856	1454856	+	paaA	b1388	ring 1,2-phenylacetyl-CoA epoxidase subunit	133	29450	24	31
	1454868	1455155		+	paaB	b1389	putative ring 1,2-phenylacetyl-CoA epoxidase subunit	22	5038	13	17
	1455164	1455910		+	paaC	b1390	ring 1,2-phenylacetyl-CoA epoxidase subunit	53	11784	12	15
	1455925	1456422		+	paaD	b1391	ring 1,2-phenylacetyl-CoA epoxidase subunit	55	12239	18	24
	1456430	1457500		+	paaE	b1392	ring 1,2-phenylacetyl-CoA epoxidase, NAD(P)H oxidoreductase component	84	18770	13	17
	1457497	1458264		+	paaF	b1393	2,3-dehydroadipyl-CoA hydratase	67	14886	14	19
	1458264	1459052		+	paaG	b1394	1,2-epoxyphenylacetyl-CoA isomerase, oxepin-CoA-forming	72	16105	15	20
	1459054	1460481		+	paaH	b1395	3-hydroxyadipyl-CoA dehydrogenase, NAD+-dependent	149	33064	17	23
	1460471	1460893		+	paaI	b1396	hydroxyphenylacetyl-CoA thioesterase	11	2434	4	5
	1460893	1462098		+	paaJ	b1397	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase	127	28289	18	23
	1462125	1463438		+	paaK	b1398	phenylacetyl-CoA ligase	85	18939	11	14
1463457	1463539	1464489		+	paaX	b1399	transcriptional repressor of phenylacetic acid degradation paa operon, phenylacetyl-CoA inducer	262	57988	46	60
1463668			1463640	-	-	predicted RNA	antisense: paaX	49	11001	291	379
	1464471	1465061	1465103	+	paaY	b1400	putative hexapeptide repeat acetyltransferase	151	33414	43	56
	1465230	1465165		-	ynbG	b4674	uncharacterized protein	4	1025	11	15
1465334			1465349	+	-	predicted RNA	-	24	5379	258	336
	1468826	1467921	1467906	-	insD1	b1402	IS2 transposase TnpB	141	31369	26	34
1469167	1469149	1468784		-	insC1	b1403	IS2 repressor TnpA	55	12300	25	33
1469240	1469358	1470509	1470747	+	insI1	b1404	IS30 transposase	839	185614	123	161
1470154			1470104	-	-	predicted RNA	antisense: insI1	132	29198	439	572
1474018	1474221	1475081	1475081	+	ydbC	b1406	putative NAD(P)-binding oxidoreductase	214	47502	42	55
1475082	1475144	1477450	1477450	+	ydbD	b1407	PF10971 family putative periplasmic methylglyoxal resistance protein	657	145380	48	63
	1477621	1478226		+	ynbA	b1408	inner membrane protein	54	12055	15	19
	1478226	1479122	1479122	+	ynbB	b1409	putative CDP-diglyceride synthase	196	43372	37	48
1478565			1478522	-	-	predicted RNA	antisense: ynbB	68	15156	264	344
	1479138	1480895		+	ynbC	b1410	putative esterase	197	43654	19	24
1480909	1480909	1482201	1482201	+	ynbD	b1411	putative phosphatase inner membrane protein	312	69137	41	53
	1482860	1482255		-	azoR	b1412	NADH-azoreductase, FMN-dependent	50	11247	14	18
1483061	1483061	1486963	1487230	+	hrpA	b1413	putative ATP-dependent helicase	652	144250	28	36
1487231	1487235	1488035	1488035	+	ydcF	b1414	DUF218 superfamily protein, SAM-binding	110	24487	23	30
1488232	1488232	1489671	1489671	+	aldA	b1415	aldehyde dehydrogenase A, NAD-linked	394	87306	46	60
1490504			1490522	+	-	predicted RNA	-	30	6835	276	359
1490578			1490621	+	-	predicted RNA	-	78	17342	302	394
1490902	1490902	1491432	1491469	+	cybB	b1418	cytochrome b561	399	88297	127	166
1491506			1491443	-	rydC	b4597	-	7	1556	18	24
1491661	1491677	1491850	1491850	+	ydcA	b1419	putative periplasmic protein	220	48690	214	279
	1492071	1491922	1491919	-	hokB	b4428	toxic polypeptide, small	63	13928	71	92
1492217	1492129	1491962		-	mokB	b1420	regulatory peptide	68	15187	69	90
1492119			1492174	+	sokB	b4429	-	4	1086	14	19
1492470	1492470	1494110	1494110	+	trg	b1421	methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor	285	63198	29	38
1495071	1495071	1494148	1494148	-	ydcI	b1422	putative DNA-binding transcriptional regulator	255	56587	47	61
1495265	1495288	1496631	1496781	+	ydcJ	b1423	putative metalloenzyme	226	50075	28	37
1496802	1496856	1498511	1498511	+	opgD	b1424	osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein	243	53812	24	32
1498566	1498651	1498875	1498875	+	ydcH	b1426	DUF465 family protein	1354	299410	1022	1330
1498876	1498938	1499477	1499477	+	rimL	b1427	ribosomal-protein-L7/L12-serine acetyltransferase	252	55774	79	103
1500679	1500449	1499469	1499469	-	ydcK	b1428	uncharacterized protein	221	49022	38	49
1500503			1500533	+	-	predicted RNA	-	58	12942	320	417
1500569	1500573	1501565		+	tehA	b1429	potassium-tellurite ethidium and proflavin transporter	135	29870	23	30
	1501562	1502155	1502269	+	tehB	b1430	tellurite, selenium methyltransferase, SAM-dependent; tellurite, selenium resistance protein	414	91684	118	154
1502444	1502457	1503125	1503158	+	ydcL	b1431	lipoprotein	327	72367	83	108
	1503717	1504865		+	insQ	b1432	IS609 transposase B	127	28270	18	24
	1506080	1504905		-	ydcO	b1433	BenE family inner membrane putative transporter	89	19796	12	16
1506129	1506172	1506708	1506708	+	ydcN	b1434	putative DNA-binding transcriptional regulator	99	22105	31	41
1506781	1506781	1508742	1508742	+	ydcP	b1435	putative peptidase	297	65716	25	33
1509114	1509064	1508834	1508834	-	yncJ	b1436	uncharacterized protein	52	11665	38	50
1509286	1509286	1509462	1509462	+	hicA	b4532	mRNA interferase toxin of the HicAB toxin-antitoxin system	40	8892	38	50
1509508	1509508	1509924	1509977	+	hicB	b1438	antitoxin for the HicAB toxin-antitoxin system	81	18055	33	43
1509981	1510003	1511409	1511459	+	ydcR	b1439	putative DNA-binding transcriptional regulator/putative amino transferase	247	54754	29	38
1511564	1511654	1512799	1512803	+	ydcS	b1440	polyhydroxybutyrate (PHB) synthase, ABC transporter periplasmic binding protein homolog	132	29361	19	25
	1512817	1513830		+	ydcT	b1441	putative spermidine/putrescine transporter subunit	71	15801	11	15
	1513831	1514772		+	ydcU	b1442	putative spermidine/putrescine transporter subunit	59	13074	10	13
	1514762	1515556	1515556	+	ydcV	b1443	putative spermidine/putrescine transporter subunit	151	33573	32	42
1515557	1515578	1517002	1517230	+	patD	b1444	gamma-aminobutyraldehyde dehydrogenase	409	90465	48	63
1517237	1517194	1517099	1516964	-	yncL	b4598	stress-induced small inner membrane enterobacterial protein	1113	246098	1969	2563
1517389	1517389	1517562	1517629	+	ydcX	b1445	DUF2566 family protein	66	14726	65	84
1517630	1517648	1517881	1517881	+	ydcY	b1446	uncharacterized protein	810	179288	588	766
	1518331	1517882	1517882	-	ydcZ	b1447	DUF606 family inner membrane protein	88	19473	33	43
1518846	1518846	1518328		-	mnaT	b1448	methionine N-acyltransferase; L-amino acid N-acyltransferase	208	46163	68	88
1519027	1519027	1520064	1520064	+	curA	b1449	curcumin/dihydrocurcumin reductase, NADPH-dependent	277	61295	45	59
1520150	1520262	1520927	1520933	+	mcbR	b1450	colanic acid and biofilm gene transcriptional regulator, MqsR-controlled	191	42380	48	63
1523065	1523065	1520963	1520963	-	yncD	b1451	putative iron outer membrane transporter	482	106629	38	50
1523307	1523307	1524368	1524368	+	yncE	b1452	ATP-binding protein, periplasmic, function unknown	285	63195	45	59
	1525980	1524481		-	ansP	b1453	L-asparagine transporter	146	32440	16	21
1526247	1526247	1526864	1526939	+	yncG	b1454	glutathione S-transferase homolog	137	30487	37	49
1526940	1526940	1527152	1527637	+	yncH	b1455	IPR020099 family protein	195	43218	155	202
1527554			1527530	-	-	predicted RNA	-	40	8944	274	357
1529497	1529922	1530404	1531157	+	ydcD	b1457	uncharacterized protein	546	120837	192	250
1530876			1530858	-	-	predicted RNA	-	35	7737	312	407
1531092			1531082	-	-	predicted RNA	-	16	3684	257	334
1531160	1531816	1532952	1532952	+	ydcC	b1460	H repeat-associated putative transposase	865	191276	129	168
1532067			1532016	-	-	predicted RNA	antisense: ydcC	107	23843	352	458
1532959	1533052	1533285	1533285	+	pptA	b1461	4-oxalocrotonate tautomerase	43	9675	31	41
1533888	1533851	1533282	1533282	-	yddH	b1462	flavin reductase like-protein	72	16049	21	28
1533957	1534024	1534869	1534869	+	nhoA	b1463	N-hydroxyarylamine O-acetyltransferase	162	35898	32	42
1535876	1535858	1534965	1534965	-	yddE	b1464	PhzC-PhzF family protein	211	46774	40	52
	1536617	1535937		-	narV	b1465	nitrate reductase 2 (NRZ), gamma subunit	58	12985	14	19
	1537309	1536614		-	narW	b1466	nitrate reductase 2 (NRZ), delta subunit (assembly subunit)	60	13311	14	19
	1538853	1537309		-	narY	b1467	nitrate reductase 2 (NRZ), beta subunit	205	45481	22	29
	1542590	1538850		-	narZ	b1468	nitrate reductase 2 (NRZ), alpha subunit	251	55703	11	14
	1544060	1542672		-	narU	b1469	nitrate/nitrite transporter	119	26462	14	19
1544681			1544500	-	-	predicted RNA	-	453	100224	423	550
1544927			1544780	-	-	predicted RNA	-	335	74136	384	500
1545049			1545011	-	-	predicted RNA	-	72	15927	313	408
1545499			1545433	-	-	predicted RNA	-	134	29800	341	444
1543773			1543963	+	-	predicted RNA	antisense: narU	369	81591	328	427
1544073			1544174	+	-	predicted RNA	-	239	52894	398	518
1544555			1544599	+	-	predicted RNA	-	91	20262	345	450
1544655			1544981	+	-	predicted RNA	-	742	164089	385	501
1547412	1547169	1546288	1546260	-	yddG	b1473	aromatic amino acid exporter	122	27107	23	30
	1547401	1550448		+	fdnG	b1474	formate dehydrogenase-N, alpha subunit, nitrate-inducible	180	39890	10	13
	1550461	1551345		+	fdnH	b1475	formate dehydrogenase-N, Fe-S (beta) subunit, nitrate-inducible	48	10621	9	12
	1551338	1551991	1551991	+	fdnI	b1476	formate dehydrogenase-N, cytochrome B556 (gamma) subunit, nitrate-inducible	142	31605	37	48
1552714	1552682	1552398	1552398	-	yddM	b1477	putative DNA-binding transcriptional regulator	54	12024	32	42
1553915	1553838	1552828	1552724	-	adhP	b1478	ethanol-active dehydrogenase/acetaldehyde-active reductase	584	129121	98	127
1555749	1555669	1553972	1553929	-	maeA	b1479	malate dehydrogenase, (decarboxylating, NAD-requiring) (malic enzyme)	698	154423	69	90
1556047	1555963	1555826	1555784	-	sra	b1480	stationary-phase-induced ribosome-associated protein	2582	571053	3178	4138
1555850			1555900	+	-	predicted RNA	antisense: sra	136	30177	454	591
